link_id,from_node,to_node,u_osm,v_osm,edge_key,osm_way,name,highway,oneway,length_m,lanes,maxspeed,ref,access,bridge,tunnel,geometry
2041,1227,1539,2558033462,6778870958,0,249136567,沐和街 Muk Wo Street,residential,False,155.582,2,,,,,,"LINESTRING (114.191604 22.325604, 114.191692 22.325688, 114.192176 22.326151, 114.192498 22.326458, 114.192656 22.326609)"
2042,1228,1539,2558033473,6778870958,0,249136567,沐和街 Muk Wo Street,residential,False,96.984,2,,,,,,"LINESTRING (114.193314 22.327234, 114.193265 22.327192, 114.193064 22.326999, 114.192656 22.326609)"
2043,1229,1250,2558036215,2878206305,0,516172416,啟新道 Kai San Road,secondary,True,24.838,1,,,,,,"LINESTRING (114.198259 22.332316, 114.19849 22.33238)"
2044,1229,1724,2558036215,13767096674,0,532458740,協調道 Concorde Road,secondary,True,91.413,2,,,,,,"LINESTRING (114.198259 22.332316, 114.198393 22.332412, 114.198635 22.332537, 114.19874 22.33258, 114.199042 22.332696)"
2045,1230,668,2639744183,1161864166,0,268933140,太子道西 Prince Edward Road West,primary,True,8.537,3,,,,,,"LINESTRING (114.170746 22.324352, 114.170665 22.324338)"
2046,1230,1232,2639744183,2639744195,0,263840856;258641833,洗衣街 Sai Yee Street,secondary,True,346.95000000000005,2,,,,,,"LINESTRING (114.170746 22.324352, 114.170775 22.324216, 114.170792 22.324129, 114.170818 22.324006, 114.170944 22.323396, 114.171108 22.322605, 114.171127 22.322514, 114.171146 22.322425, 114.171219 22.322072, 114.171335 22.321512, 114.171369 22.321345, 114.171382 22.321287)"
2047,1231,453,2639744193,804107237,0,258741150,洗衣街 Sai Yee Street,secondary,True,11.303,2,,,,,,"LINESTRING (114.171689 22.3198, 114.17171 22.3197)"
2048,1231,676,2639744193,1162875771,0,258741146;1212107159,亞皆老街 Argyle Street,primary,True,95.229,5;3,,,,,,"LINESTRING (114.171689 22.3198, 114.172308 22.319909, 114.172479 22.319939, 114.172598 22.319961)"
2049,1232,1231,2639744195,2639744193,0,268933774;1200878733;524249366,洗衣街 Sai Yee Street,primary,True,168.399,2;4,,,,,,"LINESTRING (114.171382 22.321287, 114.1714 22.321188, 114.171419 22.321104, 114.171585 22.320303, 114.171613 22.320158, 114.17165 22.319983, 114.171659 22.319944, 114.171678 22.319854, 114.171689 22.3198)"
2050,1233,281,2754770542,420041600,0,1388990515;1079223253,佐敦道 Jordan Road,primary,True,45.12500000000001,5,,,,,,"LINESTRING (114.165804 22.306099, 114.165695 22.306121, 114.165636 22.306133, 114.165447 22.306171, 114.165375 22.306186)"
2051,1233,1234,2754770542,2754770587,0,270461600;1388990514;1388990539,匯民道 Wui Man Road,primary_link,True,38.33,1,,,,,,"LINESTRING (114.165804 22.306099, 114.165697 22.306041, 114.165654 22.306014, 114.165631 22.305994, 114.165598 22.305957, 114.165574 22.305922, 114.16556 22.305897, 114.165543 22.305865)"
2052,1234,305,2754770587,474209048,0,1374002912;270461604;279589291;1388990542;1388990544;1388990525,匯翔道 Wui Cheung Road;匯民道 Wui Man Road,secondary,True,249.54700000000003,2;4;3,,,,,,"LINESTRING (114.165543 22.305865, 114.165622 22.305678, 114.165732 22.305468, 114.165861 22.30524, 114.16595 22.305073, 114.166132 22.304721, 114.166162 22.304675, 114.166196 22.304625, 114.166204 22.304614, 114.166208 22.304606, 114.166213 22.304598, 114.166223 22.304581, 114.166228 22.304573, 114.166259 22.304519, 114.166299 22.304526, 114.166384 22.304536, 114.16642 22.304538, 114.166469 22.304544, 114.166679 22.304594, 114.166788 22.304632, 114.166901 22.304681, 114.167017 22.30474)"
2053,1235,294,2772111132,452738352,0,272254646,衛理道 Wylie Road,tertiary,False,17.953,4,,,,,,"LINESTRING (114.176433 22.311795, 114.176368 22.311645)"
2054,1235,405,2772111132,675264198,0,53410829,衛理道 Wylie Road,tertiary,False,23.225,4,,,,,,"LINESTRING (114.176433 22.311795, 114.176453 22.311851, 114.176467 22.31189, 114.176494 22.311996)"
2055,1236,405,2772111145,675264198,0,53410798,公主道 Princess Margaret Road,trunk_link,True,27.726999999999997,2,,,,,,"LINESTRING (114.176708 22.311844, 114.17664 22.311892, 114.176603 22.311915, 114.176494 22.311996)"
2056,1236,1235,2772111145,2772111132,0,272254654,公主道 Princess Margaret Road,trunk_link,True,28.858999999999998,1,,,,,,"LINESTRING (114.176708 22.311844, 114.176645 22.311838, 114.176612 22.311834, 114.176588 22.311832, 114.176567 22.311828, 114.176551 22.311823, 114.176526 22.311817, 114.176433 22.311795)"
2057,1237,1496,2772111183,6702368661,0,272254648,衛理道 Wylie Road,secondary,False,4.794,4,,,,,,"LINESTRING (114.176231 22.312237, 114.176206 22.312273)"
2058,1237,405,2772111183,675264198,0,150787105;272254647,衛理道 Wylie Road,secondary,False,38.245000000000005,4,,,,,,"LINESTRING (114.176231 22.312237, 114.176293 22.312164, 114.176394 22.312074, 114.176416 22.312054, 114.176494 22.311996)"
2059,1238,768,2772111189,1180356949,0,1426336584;1433971795;888280076;1092489663,公主道 Princess Margaret Road,trunk,True,320.9200000000001,3,70,1,,,,"LINESTRING (114.177239 22.314932, 114.177219 22.314836, 114.177192 22.314641, 114.177062 22.313938, 114.176979 22.313502, 114.176908 22.31313, 114.176888 22.313015, 114.17684 22.312734, 114.176818 22.312552, 114.176816 22.312498, 114.176814 22.312463, 114.176815 22.31242, 114.176823 22.31233, 114.176835 22.312262, 114.176856 22.312168, 114.176884 22.312085)"
2060,1241,717,2863929182,1168421045,0,492427752,海帆道 Hoi Fan Road,residential,False,9.348,2,,,,,,"LINESTRING (114.156695 22.320333, 114.15661 22.320363)"
2061,1241,909,2863929182,1295869670,0,1037081179;492429276;1037081174,海輝道 Hoi Fai Road,tertiary,True,316.144,2,,,,,,"LINESTRING (114.156695 22.320333, 114.15665 22.320196, 114.15664 22.320159, 114.156601 22.32001, 114.156588 22.319906, 114.156588 22.319858, 114.156592 22.319709, 114.156613 22.319583, 114.156644 22.319428, 114.156681 22.319289, 114.156716 22.319161, 114.156751 22.319002, 114.156785 22.318792, 114.15679 22.318714, 114.1568 22.318544, 114.156808 22.318368, 114.156804 22.318201, 114.156803 22.318178, 114.156798 22.31776, 114.156799 22.317702, 114.156805 22.317648, 114.156818 22.317593, 114.156843 22.317526)"
2062,1241,191,2863929182,334651193,0,492429277;1037081175;1189761532;1189761533;1189761534;1189761535,海帆道 Hoi Fan Road,residential,False,407.01099999999997,2,,,,,,"LINESTRING (114.156695 22.320333, 114.156812 22.320309, 114.156852 22.320308, 114.156864 22.320307, 114.157124 22.320299, 114.157226 22.320291, 114.157346 22.320245, 114.157447 22.320172, 114.157524 22.320058, 114.157646 22.319831, 114.157713 22.319705, 114.158456 22.318288, 114.158489 22.318171, 114.158498 22.318141, 114.158533 22.318021, 114.158538 22.317883, 114.15854 22.317819, 114.158535 22.317691, 114.158527 22.317506, 114.158526 22.317474)"
2063,1242,190,2866714633,334651141,0,947010930;282735514,連翔道 Lin Cheung Road,trunk,True,409.519,3,80,,,,,"LINESTRING (114.160735 22.313268, 114.160778 22.313649, 114.160784 22.313788, 114.160786 22.313942, 114.160774 22.314115, 114.160757 22.31425, 114.16073 22.314398, 114.160694 22.314555, 114.160646 22.314709, 114.160593 22.314858, 114.160351 22.31555, 114.160307 22.315686, 114.160267 22.315816, 114.160236 22.315935, 114.160203 22.316044, 114.160064 22.316443, 114.15991 22.316828)"
2064,1243,1657,2868162247,10944171150,0,1178115523,東京街西 Tonkin Street West,secondary,True,16.106,3,,,,,,"LINESTRING (114.154366 22.330927, 114.15426 22.33082)"
2065,1243,1623,2868162247,9377026629,0,1178115520;1178115519;1178115514;1178115515;1178115516;1178115518;263843199,通州街 Tung Chau Street,secondary,True,259.038,4;3,,,,,,"LINESTRING (114.154366 22.330927, 114.154463 22.330852, 114.154857 22.330548, 114.155179 22.3303, 114.155438 22.330131, 114.155512 22.330079, 114.155643 22.329979, 114.155664 22.329962, 114.155795 22.329862, 114.156156 22.329584, 114.156322 22.329461)"
2066,1244,1197,2873992829,1652874716,0,152470461,協調道 Concorde Road,secondary,True,19.977,1,,,,,,"LINESTRING (114.197044 22.331626, 114.197096 22.331662, 114.197158 22.331681, 114.197222 22.331683)"
2067,1244,1222,2873992829,2454355466,0,283547971,,primary_link,True,79.439,1,,,,,,"LINESTRING (114.197044 22.331626, 114.197064 22.33171, 114.197038 22.33179, 114.197004 22.331867, 114.196967 22.33193, 114.196921 22.331975, 114.196863 22.332003, 114.196793 22.332013, 114.196707 22.332017, 114.196575 22.332021)"
2068,1245,1244,2873992835,2873992829,0,152470461,協調道 Concorde Road,secondary,True,14.328,1,,,,,,"LINESTRING (114.196984 22.331512, 114.197004 22.331574, 114.197044 22.331626)"
2069,1246,1224,2873992839,2558033404,0,1254541552;1315343992;1254541550,協調道 Concorde Road,secondary,True,50.37800000000001,1,,,,,,"LINESTRING (114.197412 22.331482, 114.1974 22.331418, 114.197383 22.331389, 114.197366 22.331362, 114.197314 22.331318, 114.19725 22.331292, 114.19718 22.331286, 114.197112 22.331302, 114.197053 22.331337)"
2070,1247,1248,2873992840,2873992841,0,758429629,協調道 Concorde Road,secondary,True,16.93,1,,,,,,"LINESTRING (114.198468 22.33227, 114.198307 22.332241)"
2071,1247,1547,2873992840,7083071999,0,758429630,沐元街 Muk Yuen Street,residential,True,27.802999999999997,1,,,,,,"LINESTRING (114.198468 22.33227, 114.19844 22.332247, 114.198419 22.332223, 114.198404 22.332188, 114.198393 22.332124, 114.198393 22.332042)"
2072,1248,1548,2873992841,7083072003,0,758429634,協調道 Concorde Road,secondary,True,15.317,2,,,,,,"LINESTRING (114.198307 22.332241, 114.198177 22.332173)"
2073,1249,1250,2878204574,2878206305,0,284043282,啟新道 Kai San Road,secondary,False,151.21,2,,,,,,"LINESTRING (114.19984 22.332918, 114.1988 22.332513, 114.19849 22.33238)"
2074,1250,1248,2878206305,2873992841,0,516172415,啟新道 Kai San Road,secondary,True,24.391,1,,,,,,"LINESTRING (114.19849 22.33238, 114.198307 22.332241)"
2075,1250,1249,2878206305,2878204574,0,284043282,啟新道 Kai San Road,secondary,False,151.21,2,,,,,,"LINESTRING (114.19849 22.33238, 114.1988 22.332513, 114.19984 22.332918)"
2076,1251,21,2999564052,275922253,0,775541213,石硤尾街 Shek Kip Mei Street,secondary,True,17.614,2,50,,,,,"LINESTRING (114.166573 22.331296, 114.166454 22.331182)"
2077,1251,869,2999564052,1194205370,0,103422576;493946550,巴域街 Berwick Street,residential,False,151.67600000000002,,,,,,,"LINESTRING (114.166573 22.331296, 114.166652 22.331224, 114.166701 22.331173, 114.166995 22.330901, 114.167085 22.330818, 114.16711 22.330784, 114.167121 22.330764, 114.167128 22.33075, 114.167132 22.330727, 114.167101 22.330559, 114.167109 22.33049, 114.167121 22.330438, 114.167137 22.330393, 114.167169 22.330334, 114.16723 22.330254, 114.16728 22.330183)"
2078,1252,1068,2999564058,1641766506,0,100970025;296167501,巴域街 Berwick Street;石硤尾街 Shek Kip Mei Street,residential,True,136.946,1,50,,,,,"LINESTRING (114.166414 22.331406, 114.166498 22.331381, 114.166514 22.331377, 114.166528 22.331376, 114.166544 22.331378, 114.166564 22.331385, 114.166576 22.331396, 114.166617 22.331439, 114.167283 22.332144, 114.167338 22.332204)"
2079,1252,21,2999564058,275922253,0,296167502,巴域街 Berwick Street,secondary_link,True,27.929999999999993,2,50,,,,,"LINESTRING (114.166414 22.331406, 114.166447 22.331378, 114.166468 22.331354, 114.166475 22.331337, 114.166481 22.331317, 114.166484 22.331287, 114.16648 22.331249, 114.166472 22.33122, 114.166454 22.331182)"
2080,1253,1048,3200153661,1640472913,0,167070645,海輝道 Hoi Fai Road,secondary,True,11.99,2,,,,,,"LINESTRING (114.159302 22.32334, 114.159394 22.323405)"
2081,1253,321,3200153661,513354006,0,263839230,深旺道 Sham Mong Road,secondary,True,55.05,2,,,,,,"LINESTRING (114.159302 22.32334, 114.159036 22.323641, 114.158961 22.323722)"
2082,1254,321,3200166661,513354006,0,151226298,海輝道 Hoi Fai Road,secondary_link,True,72.624,1,,,,,,"LINESTRING (114.159066 22.32309, 114.159074 22.323186, 114.159083 22.32327, 114.159089 22.323354, 114.159085 22.323393, 114.15907 22.32347, 114.159051 22.323516, 114.15902 22.32359, 114.158961 22.323722)"
2083,1254,1253,3200166661,3200153661,0,167070623,海輝道 Hoi Fai Road,secondary,True,37.407,2,,,,,,"LINESTRING (114.159066 22.32309, 114.159086 22.323121, 114.159109 22.323167, 114.159138 22.323207, 114.15918 22.32325, 114.159212 22.323276, 114.159248 22.323303, 114.159302 22.32334)"
2084,1255,1322,3200246561,4858447071,0,494019400;151226299;671089582,海輝道 Hoi Fai Road,secondary,True,156.04,2;3,,,,,,"LINESTRING (114.15912 22.32296, 114.159056 22.3228, 114.159 22.32266, 114.15893 22.32249, 114.15886 22.32235, 114.158771 22.3222, 114.158675 22.322033, 114.158613 22.321952, 114.158589 22.321915, 114.158569 22.321872, 114.158554 22.321827, 114.158523 22.321762, 114.158494 22.321687)"
2085,1256,1255,3200259361,3200246561,0,151226300,海輝道 Hoi Fai Road,secondary_link,True,58.49199999999999,2,,,,,,"LINESTRING (114.15959 22.32285, 114.159547 22.322893, 114.159459 22.322978, 114.159431 22.322999, 114.1594 22.323015, 114.159366 22.323027, 114.159299 22.323036, 114.159232 22.323027, 114.159171 22.323001, 114.15912 22.32296)"
2086,1256,56,3200259361,288994882,0,167070633,深旺道 Sham Mong Road,secondary,True,51.988,2,,,,,,"LINESTRING (114.15959 22.32285, 114.159474 22.323081, 114.159449 22.32312, 114.159363 22.323268)"
2087,1257,1731,3230280999,14021098288,0,101317729,新填地街 Reclamation Street,secondary,True,164.251,3,,,,,,"LINESTRING (114.167664 22.319081, 114.167652 22.319152, 114.167598 22.319407, 114.167581 22.31949, 114.167563 22.319575, 114.167534 22.319712, 114.167524 22.319759, 114.167482 22.319957, 114.167454 22.320093, 114.167425 22.320234, 114.167401 22.320349, 114.167393 22.320389, 114.167366 22.320532)"
2088,1258,1053,3261524561,1640472923,0,447860614,深旺道 Sham Mong Road,tertiary,True,12.838,2,,,,,,"LINESTRING (114.158038 22.32457, 114.158137 22.3245)"
2089,1258,130,3261524561,332237262,0,493777736;167297266,聚魚道 Chui Yu Road,secondary,True,364.96299999999997,2,,,,,,"LINESTRING (114.158038 22.32457, 114.158158 22.324686, 114.15826 22.32476, 114.15836 22.32483, 114.15846 22.32488, 114.15857 22.32493, 114.15869 22.32497, 114.1588 22.325, 114.1589 22.32502, 114.158914 22.325021, 114.15901 22.325026, 114.15907 22.32503, 114.159124 22.325032, 114.159251 22.325037, 114.15933 22.32504, 114.159398 22.32504, 114.160751 22.325049, 114.16093 22.325053, 114.160986 22.325057, 114.161039 22.325074, 114.161086 22.325103, 114.161123 22.325144, 114.161147 22.325192, 114.161157 22.325255, 114.161144 22.325318, 114.161113 22.325392)"
2090,1259,1053,3270208461,1640472923,0,30149514;494507274;493777738,聚魚道 Chui Yu Road,secondary,True,374.04499999999996,2;3,,,,,,"LINESTRING (114.161626 22.325003, 114.161562 22.324987, 114.16149 22.324978, 114.161345 22.324976, 114.160755 22.324964, 114.160558 22.324962, 114.1594 22.324951, 114.159336 22.324951, 114.15925 22.32495, 114.15913 22.324945, 114.159072 22.324942, 114.159015 22.324939, 114.15893 22.32493, 114.158911 22.324925, 114.15882 22.3249, 114.15872 22.32487, 114.15861 22.32483, 114.158505 22.324782, 114.15841 22.32473, 114.158298 22.324653, 114.158269 22.32463, 114.158239 22.324605, 114.158137 22.3245)"
2091,1259,130,3270208461,332237262,0,30149987,聚魚道 Chui Yu Road,tertiary,True,68.261,2,,,,,,"LINESTRING (114.161626 22.325003, 114.161567 22.325055, 114.16144 22.32515, 114.161113 22.325392)"
2092,1260,113,3331535680,331269982,0,30658234;1234279562,荔枝角道 Lai Chi Kok Road,primary,True,126.16399999999999,3,,,,,,"LINESTRING (114.168745 22.322121, 114.168686 22.322184, 114.16861 22.32227, 114.168514 22.322371, 114.168404 22.32246, 114.168363 22.322488, 114.168198 22.322601, 114.168151 22.322633, 114.168088 22.322675, 114.168014 22.322726, 114.16782 22.322857)"
2093,1260,597,3331535680,1151084843,0,101166560,彌敦道 Nathan Road,primary,True,46.903,3,,,,,,"LINESTRING (114.168745 22.322121, 114.1687 22.322335, 114.168657 22.322535)"
2094,1261,319,3334802082,506470908,0,41412412;326806351,佐敦道 Jordan Road,primary,True,22.488999999999997,2,,,,yes,,"LINESTRING (114.161364 22.307343, 114.161277 22.307374, 114.16125 22.307384, 114.161159 22.307414)"
2095,1261,1023,3334802082,1640472705,0,326806357,雅翔道 Nga Cheung Road,tertiary,True,25.57,1,,,,viaduct,,"LINESTRING (114.161364 22.307343, 114.161384 22.307268, 114.161401 22.30721, 114.161428 22.307121)"
2096,1262,1263,3336091196,3336091197,0,326905934,深旺道 Sham Mong Road,tertiary,True,13.499,2,,,,,,"LINESTRING (114.155914 22.326009, 114.15581 22.326084)"
2097,1262,71,3336091196,289337297,0,944348043;947230510;327096756;327096757;151355580,欽州街西 Yen Chow Street West,secondary,True,163.448,2;1,80,,,,,"LINESTRING (114.155914 22.326009, 114.1558 22.325857, 114.155777 22.32583, 114.155668 22.325701, 114.155577 22.325601, 114.155496 22.325509, 114.155465 22.325476, 114.15544 22.325444, 114.155422 22.32541, 114.155408 22.325376, 114.155399 22.325339, 114.155394 22.325296, 114.155393 22.325266, 114.155398 22.325222, 114.155409 22.325176, 114.155427 22.325133, 114.155451 22.325089, 114.155466 22.325059, 114.155584 22.324877, 114.155657 22.324758)"
2098,1263,1264,3336091197,3336091198,0,326905937,欽州街西 Yen Chow Street West,secondary,True,11.664,2,,,,,,"LINESTRING (114.15581 22.326084, 114.155878 22.326167)"
2099,1263,1281,3336091197,4432829782,0,326905935,深旺道 Sham Mong Road,tertiary,True,451.80199999999996,2,,,,,,"LINESTRING (114.15581 22.326084, 114.155697 22.326163, 114.155669 22.326183, 114.155151 22.326583, 114.155064 22.326651, 114.155 22.3267, 114.154743 22.326937, 114.154645 22.327057, 114.154507 22.32722, 114.154432 22.327311, 114.1541 22.32774, 114.154 22.32785, 114.153905 22.327931, 114.153871 22.327961, 114.153545 22.328216, 114.153317 22.328398, 114.152905 22.328722, 114.152866 22.328756, 114.152679 22.328904)"
2100,1264,61,3336091198,288996662,0,326905932,深旺道 Sham Mong Road,tertiary,True,13.578,2,,,,,,"LINESTRING (114.155878 22.326167, 114.155985 22.326095)"
2101,1264,62,3336091198,288997665,0,41415504;151355622;151355623,欽州街西 Yen Chow Street West,secondary,True,112.999,3,,,,,,"LINESTRING (114.155878 22.326167, 114.156008 22.326317, 114.156268 22.326602, 114.156322 22.326668, 114.156496 22.326851, 114.156526 22.326881, 114.156583 22.326946)"
2102,1265,62,3336091205,288997665,0,26379956,西邨路 Sai Chuen Road,residential,False,12.977,,,,,,,"LINESTRING (114.156686 22.326879, 114.156583 22.326946)"
2103,1265,61,3336091205,288996662,0,1071876554;326905943,欽州街西 Yen Chow Street West,secondary,True,113.21100000000001,2;4,,,,,,"LINESTRING (114.156686 22.326879, 114.156653 22.326843, 114.156472 22.326648, 114.156211 22.326356, 114.156137 22.32626, 114.156114 22.326234, 114.155985 22.326095)"
2104,1266,39,3336091210,278947783,0,327096747,昌新里 Cheong San Lane,residential,False,11.641,2,,,,,,"LINESTRING (114.157298 22.32755, 114.157209 22.327616)"
2105,1266,906,3336091210,1268399068,0,41415528,昌新里 Cheong San Lane,residential,False,235.631,2,,,,,,"LINESTRING (114.157298 22.32755, 114.157427 22.327453, 114.157449 22.327436, 114.158184 22.326873, 114.158791 22.32641, 114.159062 22.326199)"
2106,1266,1265,3336091210,3336091205,0,326905941,欽州街 Yen Chow Street,secondary,True,97.56400000000001,3,,,,,,"LINESTRING (114.157298 22.32755, 114.157162 22.327402, 114.156769 22.32697, 114.156686 22.326879)"
2107,1267,1266,3336091212,3336091210,0,713034729;326905939,欽州街 Yen Chow Street,secondary,True,102.72999999999999,3,,,,,,"LINESTRING (114.157932 22.328264, 114.157864 22.328189, 114.157633 22.327932, 114.157587 22.32788, 114.157567 22.327858, 114.15742 22.32769, 114.157298 22.32755)"
2108,1267,20,3336091212,275909450,0,327096752,通州街 Tung Chau Street,tertiary,True,114.63199999999999,2,,,,,,"LINESTRING (114.157932 22.328264, 114.15802 22.328195, 114.158784 22.327598)"
2109,1268,550,3336091224,991294879,0,326905928,海壇街 Hai Tan Street,tertiary,True,11.207,3,,,,,,"LINESTRING (114.158304 22.328695, 114.158222 22.328762)"
2110,1268,1267,3336091224,3336091212,0,326905945,欽州街 Yen Chow Street,secondary,True,61.336,3,,,,,,"LINESTRING (114.158304 22.328695, 114.158236 22.328617, 114.158028 22.328371, 114.158002 22.328338, 114.157932 22.328264)"
