zone_od_id,origin_tpusb,destination_tpusb,main_mode,sample_flow,expanded_hk_flow,road_factor,road_proxy_flow,kish_neff,origin_26PDD,origin_26PDD_name,destination_26PDD,destination_26PDD_name
0,113003,228025,6,1,90.7857,1.0,90.7857,1.0,1,Central & Western,5,Yau Ma Tei
1,113003,243045,6,1,47.0525,1.0,47.0525,1.0,1,Central & Western,8,Kowloon City
2,113005,153022,6,2,460.1344,1.0,460.1344,1.988745959727,1,Central & Western,3,Eastern
3,113005,211018,4|6,3,1911.3773,0.9816458706445695,1876.2956337887667,2.31817034458,1,Central & Western,5,Yau Ma Tei
4,113005,266018,6,1,108.3711,1.0,108.3711,1.0,1,Central & Western,7,Sham Shui Po
5,113007,227019,6,3,3.0,1.0,3.0,3.0,1,Central & Western,6,Mong Kok
6,113008,236020,6,2,640.4943,1.0,640.4943,1.989768121707,1,Central & Western,8,Kowloon City
7,113008,255008,6,1,65.7501,1.0,65.7501,1.0,1,Central & Western,7,Sham Shui Po
8,113009,229044,6,1,2314.6282,1.0,2314.6282,1.0,1,Central & Western,6,Mong Kok
9,113012,236010,6,1,113.8745,1.0,113.8745,1.0,1,Central & Western,8,Kowloon City
10,113013,236020,7,1,29.4878,1.0,29.4878,1.0,1,Central & Western,8,Kowloon City
11,113013,263005,6,1,85.4365,1.0,85.4365,1.0,1,Central & Western,7,Sham Shui Po
12,113013,263016,6,1,140.3806,1.0,140.3806,1.0,1,Central & Western,7,Sham Shui Po
13,113013,282010,6,1,88.2837,1.0,88.2837,1.0,1,Central & Western,10,Wong Tai Sin
14,113015,243049,6,1,97.7968,1.0,97.7968,1.0,1,Central & Western,8,Kowloon City
15,113018,141013,7,1,289.4272,1.0,289.4272,1.0,1,Central & Western,1,Central & Western
16,113019,241002,6,1,82.5124,1.0,82.5124,1.0,1,Central & Western,8,Kowloon City
17,114004,123002,6,1,327.1251,1.0,327.1251,1.0,1,Central & Western,1,Central & Western
18,114005,153029,7,1,70.6011,1.0,70.6011,1.0,1,Central & Western,3,Eastern
19,114007,151019,6,1,148.865,1.0,148.865,1.0,1,Central & Western,3,Eastern
20,114007,152005,7,2,130.093,1.0,130.093,1.999886465754,1,Central & Western,3,Eastern
21,114009,151021,6,2,276.4987,1.0,276.4987,1.987663609883,1,Central & Western,3,Eastern
22,114009,283025,6,1,88.8855,1.0,88.8855,1.0,1,Central & Western,10,Wong Tai Sin
23,114009,285003,6,1,90.592,1.0,90.592,1.0,1,Central & Western,8,Kowloon City
24,114019,245017,7,1,44.0017,1.0,44.0017,1.0,1,Central & Western,8,Kowloon City
25,114021,235012,6,1,397.3419,1.0,397.3419,1.0,1,Central & Western,8,Kowloon City
26,114034,152004,7,1,119.3663,1.0,119.3663,1.0,1,Central & Western,3,Eastern
27,114034,222010,6,1,300.3943,1.0,300.3943,1.0,1,Central & Western,6,Mong Kok
28,114034,254011,7,1,69.1937,1.0,69.1937,1.0,1,Central & Western,7,Sham Shui Po
29,114034,263005,7,1,97.5123,1.0,97.5123,1.0,1,Central & Western,7,Sham Shui Po
30,115007,266024,6,1,86.2626,1.0,86.2626,1.0,1,Central & Western,7,Sham Shui Po
31,121002,285010,6,1,246.6875,1.0,246.6875,1.0,1,Central & Western,8,Kowloon City
32,121003,253002,6,1,392.7028,1.0,392.7028,1.0,1,Central & Western,5,Yau Ma Tei
33,121005,121020,7,1,515.0029,1.0,515.0029,1.0,1,Central & Western,1,Central & Western
34,121005,152005,6|7,4,213.6561,1.0,213.6561,2.649111672526,1,Central & Western,3,Eastern
35,121005,152008,1|7,3,160.3568,0.30368889691510276,48.69857970483575,2.597168552067,1,Central & Western,3,Eastern
36,121005,229012,6,1,150.2521,1.0,150.2521,1.0,1,Central & Western,6,Mong Kok
37,121005,285021,6,1,324.7733,1.0,324.7733,1.0,1,Central & Western,8,Kowloon City
38,121005,286039,6,1,81.9104,1.0,81.9104,1.0,1,Central & Western,8,Kowloon City
39,121017,225049,6,1,117.6076,1.0,117.6076,1.0,1,Central & Western,5,Yau Ma Tei
40,121017,241022,6,2,429.7206,1.0,429.7206,1.982811518728,1,Central & Western,8,Kowloon City
41,121017,283026,6,1,82.4994,1.0,82.4994,1.0,1,Central & Western,10,Wong Tai Sin
42,121019,222027,8,1,57.7646,1.0,57.7646,1.0,1,Central & Western,6,Mong Kok
43,121020,151019,8,1,116.5908,1.0,116.5908,1.0,1,Central & Western,3,Eastern
44,121020,153056,7,1,64.5564,1.0,64.5564,1.0,1,Central & Western,3,Eastern
45,121020,237001,6,1,260.9289,1.0,260.9289,1.0,1,Central & Western,8,Kowloon City
46,121021,151039,7,1,118.3611,1.0,118.3611,1.0,1,Central & Western,3,Eastern
47,123001,264020,6,1,231.5683,1.0,231.5683,1.0,1,Central & Western,7,Sham Shui Po
48,123002,152004,8,1,116.5908,1.0,116.5908,1.0,1,Central & Western,3,Eastern
49,123002,152005,6,1,127.5076,1.0,127.5076,1.0,1,Central & Western,3,Eastern
50,134006,222001,6,1,1.0,1.0,1.0,1.0,2,Wan Chai,6,Mong Kok
51,142003,114004,8,2,6638.7734,1.0,6638.7734,1.766487825575,1,Central & Western,1,Central & Western
52,147002,151014,6,1,143.09,1.0,143.09,1.0,2,Wan Chai,3,Eastern
53,147002,153039,6,2,375.4723,1.0,375.4723,1.995547710579,2,Wan Chai,3,Eastern
54,147002,212021,6,1,219.4368,1.0,219.4368,1.0,2,Wan Chai,5,Yau Ma Tei
55,147004,272015,7,1,25.4653,1.0,25.4653,1.0,2,Wan Chai,8,Kowloon City
56,151003,152002,8,1,631.7016,1.0,631.7016,1.0,3,Eastern,3,Eastern
57,151003,247006,6|7,3,402.1081,1.0,402.1081,2.916869278259,3,Eastern,8,Kowloon City
58,151007,215003,7,1,18.4586,1.0,18.4586,1.0,3,Eastern,8,Kowloon City
59,151008,153052,3|8,3,1542.9388,0.856161946836817,1321.005486858062,1.754066101685,3,Eastern,3,Eastern
60,151008,268031,6,1,222.383,1.0,222.383,1.0,3,Eastern,7,Sham Shui Po
61,151008,284012,6,1,138.1731,1.0,138.1731,1.0,3,Eastern,10,Wong Tai Sin
62,151009,152005,6|99,2,483.0555,0.4515548487567854,218.12605324363335,1.620406649391,3,Eastern,3,Eastern
63,151009,268030,7,1,39.038,1.0,39.038,1.0,3,Eastern,7,Sham Shui Po
64,151011,153016,6|99,3,424.2096,0.4515548487567854,191.55390176917646,2.99600281968,3,Eastern,3,Eastern
65,151011,241008,6,1,91.2316,1.0,91.2316,1.0,3,Eastern,8,Kowloon City
66,151011,266040,6,1,216.6003,1.0,216.6003,1.0,3,Eastern,7,Sham Shui Po
67,151012,151012,7|99,3,2646.0927,0.33666867985308263,890.8565360778791,1.114033886595,3,Eastern,3,Eastern
68,151013,269003,7,1,110.2237,1.0,110.2237,1.0,3,Eastern,7,Sham Shui Po
69,151018,264033,7,1,40.8413,1.0,40.8413,1.0,3,Eastern,7,Sham Shui Po
70,151019,114007,6,1,146.6939,1.0,146.6939,1.0,3,Eastern,1,Central & Western
71,151019,121020,8,1,300.4481,1.0,300.4481,1.0,3,Eastern,1,Central & Western
72,151019,152007,9,1,355.1246,1.0,355.1246,1.0,3,Eastern,3,Eastern
73,151019,153010,6|99,5,638.6344,0.4515548487567854,288.3784599028804,4.786228432552,3,Eastern,3,Eastern
74,151019,153016,6,1,179.8986,1.0,179.8986,1.0,3,Eastern,3,Eastern
75,151019,153022,6,1,100.2797,1.0,100.2797,1.0,3,Eastern,3,Eastern
76,151019,153041,6,2,188.5377,1.0,188.5377,1.622763083323,3,Eastern,3,Eastern
77,151019,153049,6,1,187.3444,1.0,187.3444,1.0,3,Eastern,3,Eastern
78,151019,212015,6,1,134.0766,1.0,134.0766,1.0,3,Eastern,5,Yau Ma Tei
79,151019,241003,6,1,493.0028,1.0,493.0028,1.0,3,Eastern,8,Kowloon City
80,151019,242009,6,1,78.9155,1.0,78.9155,1.0,3,Eastern,8,Kowloon City
81,151019,264011,1|6,2,1492.9618,0.41435083511177323,618.6099686199761,1.001218991588,3,Eastern,7,Sham Shui Po
82,151021,153029,1|6,3,1196.5865,0.41435083511177323,495.80661555847377,2.377129899298,3,Eastern,3,Eastern
83,151025,152008,8,1,287.4632,1.0,287.4632,1.0,3,Eastern,3,Eastern
84,151032,152005,5,2,252.1095,1.0,252.1095,1.999678134531,3,Eastern,3,Eastern
85,151039,121021,7,1,118.3611,1.0,118.3611,1.0,3,Eastern,1,Central & Western
86,151041,152001,9,2,907.6186,1.0,907.6186,1.996582854792,3,Eastern,3,Eastern
87,151041,152002,9,2,529.2217,1.0,529.2217,1.661517326025,3,Eastern,3,Eastern
88,151041,152005,6,1,441.062,1.0,441.062,1.0,3,Eastern,3,Eastern
89,151041,152008,6,1,475.8905,1.0,475.8905,1.0,3,Eastern,3,Eastern
90,151041,243030,6,1,66.2813,1.0,66.2813,1.0,3,Eastern,8,Kowloon City
91,151041,244030,6,1,116.5908,1.0,116.5908,1.0,3,Eastern,8,Kowloon City
92,151041,286014,6,1,92.6516,1.0,92.6516,1.0,3,Eastern,8,Kowloon City
93,152001,151041,9,2,907.6186,1.0,907.6186,1.996582854792,3,Eastern,3,Eastern
94,152001,152002,9,1,200.8213,1.0,200.8213,1.0,3,Eastern,3,Eastern
95,152001,153008,7,1,294.3231,1.0,294.3231,1.0,3,Eastern,3,Eastern
96,152001,214007,7,1,40.6855,1.0,40.6855,1.0,3,Eastern,5,Yau Ma Tei
97,152002,151029,8,1,631.7016,1.0,631.7016,1.0,3,Eastern,3,Eastern
98,152002,151041,9,2,529.2217,1.0,529.2217,1.661517326025,3,Eastern,3,Eastern
99,152002,152001,9,1,74.6645,1.0,74.6645,1.0,3,Eastern,3,Eastern
100,152004,114034,7,1,119.3663,1.0,119.3663,1.0,3,Eastern,1,Central & Western
101,152004,153012,6,3,377.7623,1.0,377.7623,2.991353828018,3,Eastern,3,Eastern
102,152004,211018,6,1,71.1522,1.0,71.1522,1.0,3,Eastern,5,Yau Ma Tei
103,152005,114007,7,2,19.988,1.0,19.988,1.99988646844,3,Eastern,1,Central & Western
104,152005,121005,1|7,4,194.0166,0.30368889691510276,58.92068723721873,2.068977927788,3,Eastern,1,Central & Western
105,152005,123002,6,1,127.5163,1.0,127.5163,1.0,3,Eastern,1,Central & Western
106,152005,151009,5|7,3,766.8018,1.0,766.8018,2.934622261506,3,Eastern,3,Eastern
107,152005,151032,5,2,222.8696,1.0,222.8696,1.999678119718,3,Eastern,3,Eastern
108,152005,151041,6,1,441.062,1.0,441.062,1.0,3,Eastern,3,Eastern
109,152005,152007,5,3,804.9982,1.0,804.9982,2.475616482125,3,Eastern,3,Eastern
110,152005,153005,6,2,251.1996,1.0,251.1996,1.987663617921,3,Eastern,3,Eastern
111,152005,153009,6,2,798.5518,1.0,798.5518,1.999429900884,3,Eastern,3,Eastern
112,152005,153010,6,2,1026.6674,1.0,1026.6674,1.96112746966,3,Eastern,3,Eastern
113,152005,153022,6,1,71.6909,1.0,71.6909,1.0,3,Eastern,3,Eastern
114,152005,243040,6,1,116.5908,1.0,116.5908,1.0,3,Eastern,8,Kowloon City
115,152005,253002,9,1,555.4193,1.0,555.4193,1.0,3,Eastern,5,Yau Ma Tei
116,152005,284006,7,1,46.4242,1.0,46.4242,1.0,3,Eastern,10,Wong Tai Sin
117,152007,151019,9,1,132.0338,1.0,132.0338,1.0,3,Eastern,3,Eastern
118,152007,152005,6,2,609.3403,1.0,609.3403,1.513920125423,3,Eastern,3,Eastern
119,152007,153009,6,1,633.728,1.0,633.728,1.0,3,Eastern,3,Eastern
120,152007,153056,9,1,74.6645,1.0,74.6645,1.0,3,Eastern,3,Eastern
121,152008,121005,7,3,23.4419,1.0,23.4419,2.776499676846,3,Eastern,1,Central & Western
122,152008,151025,8,1,287.4632,1.0,287.4632,1.0,3,Eastern,3,Eastern
123,152008,153009,6,2,610.5504,1.0,610.5504,1.612034717247,3,Eastern,3,Eastern
124,152008,153015,6,1,105.0884,1.0,105.0884,1.0,3,Eastern,3,Eastern
125,152008,153018,6,1,148.0766,1.0,148.0766,1.0,3,Eastern,3,Eastern
126,152008,153027,7,1,129.6237,1.0,129.6237,1.0,3,Eastern,3,Eastern
127,153005,152005,6,2,251.1996,1.0,251.1996,1.987663617921,3,Eastern,3,Eastern
128,153007,247006,6,1,31.9787,1.0,31.9787,1.0,3,Eastern,8,Kowloon City
129,153008,152001,7,1,279.9537,1.0,279.9537,1.0,3,Eastern,3,Eastern
130,153009,151019,6|99,2,196.9749,0.4515548487567854,88.94497117838293,1.595507560236,3,Eastern,3,Eastern
131,153009,152005,6,3,1364.0115,1.0,1364.0115,2.913091041318,3,Eastern,3,Eastern
132,153009,152008,6,2,544.7788,1.0,544.7788,1.612034748144,3,Eastern,3,Eastern
133,153010,151019,6|99,6,790.4874,0.4515548487567854,356.94841835114454,5.771227639888,3,Eastern,3,Eastern
134,153010,152005,6,2,882.124,1.0,882.124,2.0,3,Eastern,3,Eastern
135,153010,152008,6,1,224.7397,1.0,224.7397,1.0,3,Eastern,3,Eastern
136,153010,215005,6,1,71.6909,1.0,71.6909,1.0,3,Eastern,5,Yau Ma Tei
137,153010,236011,7,1,437.5726,1.0,437.5726,1.0,3,Eastern,8,Kowloon City
138,153010,242046,6,1,912.5685,1.0,912.5685,1.0,3,Eastern,8,Kowloon City
139,153012,152004,6,3,377.7623,1.0,377.7623,2.991353828018,3,Eastern,3,Eastern
140,153012,153043,6,2,89.3528,1.0,89.3528,1.928391518328,3,Eastern,3,Eastern
141,153012,211018,6,2,633.6255,1.0,633.6255,1.998901866547,3,Eastern,5,Yau Ma Tei
142,153012,212011,6,1,72.4764,1.0,72.4764,1.0,3,Eastern,5,Yau Ma Tei
143,153013,242037,7,1,83.9098,1.0,83.9098,1.0,3,Eastern,8,Kowloon City
144,153015,152008,6,1,86.3451,1.0,86.3451,1.0,3,Eastern,3,Eastern
145,153015,212016,6,1,72.4764,1.0,72.4764,1.0,3,Eastern,5,Yau Ma Tei
146,153016,151019,6,1,135.4947,1.0,135.4947,1.0,3,Eastern,3,Eastern
147,153016,221007,6,1,251.0706,1.0,251.0706,1.0,3,Eastern,6,Mong Kok
148,153017,151019,6,1,51.6797,1.0,51.6797,1.0,3,Eastern,3,Eastern
149,153017,152004,6,3,919.2645,1.0,919.2645,2.564529817785,3,Eastern,3,Eastern
150,153018,152008,6,1,148.0766,1.0,148.0766,1.0,3,Eastern,3,Eastern
151,153022,113005,6,2,497.7126,1.0,497.7126,1.988745981003,3,Eastern,1,Central & Western
152,153022,151019,6,1,107.9994,1.0,107.9994,1.0,3,Eastern,3,Eastern
153,153022,152005,6,1,71.6909,1.0,71.6909,1.0,3,Eastern,3,Eastern
154,153022,211018,1|6,2,149.5447,0.41435083511177323,61.9639713315396,1.999908033525,3,Eastern,5,Yau Ma Tei
155,153022,215001,6,1,71.1522,1.0,71.1522,1.0,3,Eastern,5,Yau Ma Tei
156,153022,236015,6,1,67.4088,1.0,67.4088,1.0,3,Eastern,8,Kowloon City
157,153022,252001,6,1,71.1522,1.0,71.1522,1.0,3,Eastern,5,Yau Ma Tei
158,153027,152008,7,1,129.6237,1.0,129.6237,1.0,3,Eastern,3,Eastern
159,153027,243008,6,1,82.5124,1.0,82.5124,1.0,3,Eastern,8,Kowloon City
160,153029,114005,7,1,10.8474,1.0,10.8474,1.0,3,Eastern,1,Central & Western
161,153029,123002,6,1,140.6479,1.0,140.6479,1.0,3,Eastern,1,Central & Western
162,153029,151003,6,1,114.0958,1.0,114.0958,1.0,3,Eastern,3,Eastern
163,153029,151021,3|6,3,1781.8625,0.9582599212377082,1707.4874189064258,1.924061916313,3,Eastern,3,Eastern
164,153029,245011,6,1,216.0662,1.0,216.0662,1.0,3,Eastern,8,Kowloon City
165,153037,151019,6|99,2,149.329,0.4515548487567854,67.43023401000201,2.0,3,Eastern,3,Eastern
166,153037,236009,6,1,76.9526,1.0,76.9526,1.0,3,Eastern,8,Kowloon City
167,153037,266021,6,1,136.8221,1.0,136.8221,1.0,3,Eastern,7,Sham Shui Po
168,153038,227002,9,1,39.3403,1.0,39.3403,1.0,3,Eastern,6,Mong Kok
169,153039,147002,6,2,565.8395,1.0,565.8395,1.995547686215,3,Eastern,2,Wan Chai
170,153041,151019,6,2,214.3424,1.0,214.3424,1.542649335476,3,Eastern,3,Eastern
171,153043,153012,6,2,80.0465,1.0,80.0465,1.928391195748,3,Eastern,3,Eastern
172,153046,236011,7,1,261.244,1.0,261.244,1.0,3,Eastern,8,Kowloon City
173,153049,151019,6,1,201.7664,1.0,201.7664,1.0,3,Eastern,3,Eastern
174,153052,121005,6,1,0.8923,1.0,0.8923,1.0,3,Eastern,1,Central & Western
175,153052,151008,5|8,3,1334.0089,1.0,1334.0089,1.419509748226,3,Eastern,3,Eastern
176,153052,244029,6,1,83.3587,1.0,83.3587,1.0,3,Eastern,8,Kowloon City
177,153052,253010,8,1,7.1339,1.0,7.1339,1.0,3,Eastern,5,Yau Ma Tei
178,153055,151019,6,1,148.0766,1.0,148.0766,1.0,3,Eastern,3,Eastern
179,153056,121020,7,1,116.5908,1.0,116.5908,1.0,3,Eastern,1,Central & Western
180,153056,152007,9,1,794.0502,1.0,794.0502,1.0,3,Eastern,3,Eastern
181,211006,221008,6,1,106.7004,1.0,106.7004,1.0,5,Yau Ma Tei,6,Mong Kok
182,211006,267034,6,1,86.1699,1.0,86.1699,1.0,5,Yau Ma Tei,7,Sham Shui Po
183,211007,265018,6,1,343.6079,1.0,343.6079,1.0,5,Yau Ma Tei,7,Sham Shui Po
184,211008,221078,6,1,119.346,1.0,119.346,1.0,5,Yau Ma Tei,6,Mong Kok
185,211008,229007,6,1,130.8979,1.0,130.8979,1.0,5,Yau Ma Tei,6,Mong Kok
186,211009,221032,6,1,92.3569,1.0,92.3569,1.0,5,Yau Ma Tei,6,Mong Kok
187,211014,242045,6,1,392.7568,1.0,392.7568,1.0,5,Yau Ma Tei,8,Kowloon City
188,211016,237001,6,1,384.0037,1.0,384.0037,1.0,5,Yau Ma Tei,8,Kowloon City
189,211016,253005,6,2,1984.3145,1.0,1984.3145,1.942627860265,5,Yau Ma Tei,5,Yau Ma Tei
190,211016,262005,6,1,368.8982,1.0,368.8982,1.0,5,Yau Ma Tei,7,Sham Shui Po
191,211016,263019,6,1,94.7635,1.0,94.7635,1.0,5,Yau Ma Tei,7,Sham Shui Po
192,211016,283027,6,1,95.7201,1.0,95.7201,1.0,5,Yau Ma Tei,10,Wong Tai Sin
193,211016,283032,6,1,84.8616,1.0,84.8616,1.0,5,Yau Ma Tei,10,Wong Tai Sin
194,211017,237003,6,1,85.5449,1.0,85.5449,1.0,5,Yau Ma Tei,8,Kowloon City
195,211018,113005,4|6,3,1911.3773,0.9816458706445695,1876.2956337887667,2.31817034458,5,Yau Ma Tei,1,Central & Western
196,211018,152004,6,1,71.1522,1.0,71.1522,1.0,5,Yau Ma Tei,3,Eastern
197,211018,153022,1|6,2,147.8083,0.41435083511177323,61.244492541451514,1.999307682532,5,Yau Ma Tei,3,Eastern
198,211018,222010,6,1,928.4271,1.0,928.4271,1.0,5,Yau Ma Tei,6,Mong Kok
199,211018,242041,6,1,187.3458,1.0,187.3458,1.0,5,Yau Ma Tei,8,Kowloon City
200,211018,245018,1|8,2,453.9571,0.15500234199805443,70.364413666645,1.704329362997,5,Yau Ma Tei,8,Kowloon City
201,211018,271038,7,1,824.2792,1.0,824.2792,1.0,5,Yau Ma Tei,8,Kowloon City
202,211018,285007,7,1,707.6382,1.0,707.6382,1.0,5,Yau Ma Tei,8,Kowloon City
203,211019,242039,6,1,95.2939,1.0,95.2939,1.0,5,Yau Ma Tei,8,Kowloon City
204,211019,281028,6,1,90.1319,1.0,90.1319,1.0,5,Yau Ma Tei,10,Wong Tai Sin
205,211020,214005,7,1,104.9194,1.0,104.9194,1.0,5,Yau Ma Tei,5,Yau Ma Tei
206,211020,227020,6,1,318.2193,1.0,318.2193,1.0,5,Yau Ma Tei,6,Mong Kok
207,211020,243030,6,2,211.7752,1.0,211.7752,2.0,5,Yau Ma Tei,8,Kowloon City
208,211020,244021,6,1,66.911,1.0,66.911,1.0,5,Yau Ma Tei,8,Kowloon City
209,211020,244023,6,1,78.0486,1.0,78.0486,1.0,5,Yau Ma Tei,8,Kowloon City
210,211020,246011,6,3,301.5557,1.0,301.5557,2.914550422183,5,Yau Ma Tei,8,Kowloon City
211,211020,267018,6,1,500.8051,1.0,500.8051,1.0,5,Yau Ma Tei,7,Sham Shui Po
212,211020,283027,6,1,77.7568,1.0,77.7568,1.0,5,Yau Ma Tei,10,Wong Tai Sin
213,211021,221008,5,2,2015.943,1.0,2015.943,1.911914537971,5,Yau Ma Tei,6,Mong Kok
214,211021,221086,6,1,97.3525,1.0,97.3525,1.0,5,Yau Ma Tei,6,Mong Kok
215,211021,221097,6,1,414.8983,1.0,414.8983,1.0,5,Yau Ma Tei,6,Mong Kok
216,211021,227004,6,1,106.7004,1.0,106.7004,1.0,5,Yau Ma Tei,6,Mong Kok
217,211021,229044,8,1,597.1957,1.0,597.1957,1.0,5,Yau Ma Tei,6,Mong Kok
218,211021,245012,6,1,183.7587,1.0,183.7587,1.0,5,Yau Ma Tei,8,Kowloon City
219,211021,246011,6,1,339.1605,1.0,339.1605,1.0,5,Yau Ma Tei,8,Kowloon City
220,211021,253014,5,3,801.1286,1.0,801.1286,2.895171260958,5,Yau Ma Tei,5,Yau Ma Tei
221,211021,268035,1|7,2,623.307,0.30368889691510276,189.29141526946196,1.984996999647,5,Yau Ma Tei,7,Sham Shui Po
222,211021,281028,1|6,3,265.0117,0.41435083511177323,109.80781920939071,2.936408761678,5,Yau Ma Tei,10,Wong Tai Sin
223,211021,283027,6,3,291.783,1.0,291.783,2.779532353718,5,Yau Ma Tei,10,Wong Tai Sin
224,211021,283028,7,1,477.8108,1.0,477.8108,1.0,5,Yau Ma Tei,10,Wong Tai Sin
225,211022,231002,7,1,784.2681,1.0,784.2681,1.0,5,Yau Ma Tei,8,Kowloon City
226,211023,211023,5|99,2,476.0942,0.23193780745860756,110.4242448917598,1.564065370902,5,Yau Ma Tei,5,Yau Ma Tei
227,211023,221032,5,1,460.4741,1.0,460.4741,1.0,5,Yau Ma Tei,6,Mong Kok
228,211023,253002,5,1,3981.578,1.0,3981.578,1.0,5,Yau Ma Tei,5,Yau Ma Tei
229,211024,213004,1|8,2,497.7373,0.15500234199805443,77.15044719978822,1.731300173061,5,Yau Ma Tei,8,Kowloon City
230,211024,243003,6,1,93.6904,1.0,93.6904,1.0,5,Yau Ma Tei,8,Kowloon City
231,211024,244028,5,1,226.6666,1.0,226.6666,1.0,5,Yau Ma Tei,8,Kowloon City
232,211024,264034,6,1,317.569,1.0,317.569,1.0,5,Yau Ma Tei,7,Sham Shui Po
233,211027,225019,6,1,90.7857,1.0,90.7857,1.0,5,Yau Ma Tei,5,Yau Ma Tei
234,211027,236009,5,1,105.882,1.0,105.882,1.0,5,Yau Ma Tei,8,Kowloon City
235,211028,242041,6,2,1794.5184,1.0,1794.5184,1.926286235005,5,Yau Ma Tei,8,Kowloon City
236,211028,247006,6,1,232.3712,1.0,232.3712,1.0,5,Yau Ma Tei,8,Kowloon City
237,211029,254010,8,1,386.3291,1.0,386.3291,1.0,5,Yau Ma Tei,7,Sham Shui Po
238,211030,231008,6,1,268.6753,1.0,268.6753,1.0,5,Yau Ma Tei,8,Kowloon City
239,211030,236024,5,1,192.212,1.0,192.212,1.0,5,Yau Ma Tei,8,Kowloon City
240,211030,246011,6,1,946.3717,1.0,946.3717,1.0,5,Yau Ma Tei,8,Kowloon City
241,211032,221042,5,1,106.6426,1.0,106.6426,1.0,5,Yau Ma Tei,6,Mong Kok
242,211032,229013,6,1,99.1218,1.0,99.1218,1.0,5,Yau Ma Tei,6,Mong Kok
243,211032,245012,6,1,134.9568,1.0,134.9568,1.0,5,Yau Ma Tei,8,Kowloon City
244,211032,253005,5,1,217.1283,1.0,217.1283,1.0,5,Yau Ma Tei,5,Yau Ma Tei
245,211033,211019,7,2,2525.909,1.0,2525.909,1.944932869639,5,Yau Ma Tei,5,Yau Ma Tei
246,211033,267031,6,2,587.3746,1.0,587.3746,1.999468184746,5,Yau Ma Tei,7,Sham Shui Po
247,211033,269001,6,2,1020.6943,1.0,1020.6943,1.944932916867,5,Yau Ma Tei,12,Kwai Chung
248,211034,222025,5,2,540.1211,1.0,540.1211,1.985950585,5,Yau Ma Tei,6,Mong Kok
249,212001,266018,6,2,696.1861,1.0,696.1861,1.999904577658,5,Yau Ma Tei,7,Sham Shui Po
250,212004,216002,8,1,219.4368,1.0,219.4368,1.0,5,Yau Ma Tei,5,Yau Ma Tei
251,212004,272011,6,1,577.9914,1.0,577.9914,1.0,5,Yau Ma Tei,8,Kowloon City
252,212007,244023,6,1,64.3678,1.0,64.3678,1.0,5,Yau Ma Tei,8,Kowloon City
253,212007,245012,6,1,297.7103,1.0,297.7103,1.0,5,Yau Ma Tei,8,Kowloon City
254,212007,253003,9,2,146.928,1.0,146.928,2.0,5,Yau Ma Tei,5,Yau Ma Tei
255,212010,236009,6,1,114.4446,1.0,114.4446,1.0,5,Yau Ma Tei,8,Kowloon City
256,212011,153012,6,1,72.4764,1.0,72.4764,1.0,5,Yau Ma Tei,3,Eastern
257,212011,213004,7,1,374.6928,1.0,374.6928,1.0,5,Yau Ma Tei,8,Kowloon City
258,212011,221018,7,1,485.6053,1.0,485.6053,1.0,5,Yau Ma Tei,6,Mong Kok
259,212011,244021,6,1,66.4471,1.0,66.4471,1.0,5,Yau Ma Tei,8,Kowloon City
260,212011,244023,6,1,64.1974,1.0,64.1974,1.0,5,Yau Ma Tei,8,Kowloon City
261,212011,253014,5,1,99.3491,1.0,99.3491,1.0,5,Yau Ma Tei,5,Yau Ma Tei
262,212011,285010,6,1,77.1186,1.0,77.1186,1.0,5,Yau Ma Tei,8,Kowloon City
263,212012,244020,6,1,57.4768,1.0,57.4768,1.0,5,Yau Ma Tei,8,Kowloon City
264,212013,233002,7,2,7269.9432,1.0,7269.9432,1.996401655919,5,Yau Ma Tei,8,Kowloon City
265,212013,245018,6|7,6,3140.5615,1.0,3140.5615,5.982987849168,5,Yau Ma Tei,8,Kowloon City
266,212015,151019,6,1,149.7042,1.0,149.7042,1.0,5,Yau Ma Tei,3,Eastern
267,212015,264020,6,1,395.0309,1.0,395.0309,1.0,5,Yau Ma Tei,7,Sham Shui Po
268,212015,283028,8,1,65.4431,1.0,65.4431,1.0,5,Yau Ma Tei,10,Wong Tai Sin
269,212016,153015,6,1,72.4764,1.0,72.4764,1.0,5,Yau Ma Tei,3,Eastern
270,212016,221046,6,1,179.8216,1.0,179.8216,1.0,5,Yau Ma Tei,6,Mong Kok
271,212016,226006,6,1,477.5126,1.0,477.5126,1.0,5,Yau Ma Tei,5,Yau Ma Tei
272,212016,232008,6,1,88.5058,1.0,88.5058,1.0,5,Yau Ma Tei,8,Kowloon City
273,212016,241008,7,1,397.022,1.0,397.022,1.0,5,Yau Ma Tei,8,Kowloon City
274,212016,242001,6|8,2,879.911,1.0,879.911,1.691093501328,5,Yau Ma Tei,8,Kowloon City
275,212016,264024,8,1,1329.5544,1.0,1329.5544,1.0,5,Yau Ma Tei,7,Sham Shui Po
276,212016,284013,6,1,88.8358,1.0,88.8358,1.0,5,Yau Ma Tei,10,Wong Tai Sin
277,212017,227023,6,2,902.0945,1.0,902.0945,1.999932816046,5,Yau Ma Tei,6,Mong Kok
278,212017,234021,6,1,108.8589,1.0,108.8589,1.0,5,Yau Ma Tei,8,Kowloon City
279,212017,234022,6,1,165.2506,1.0,165.2506,1.0,5,Yau Ma Tei,8,Kowloon City
